date;species_german;species;number;tolerance_no;sex;age;bodymass;forearm; 5th_finger ;epiphyseal_joints;activity;testicles;epididymis;teats;ring_type;ring_no;ring_no_initially;ring_position;relatives;GPS_unit;location;box_type;box_no;type_of_occurrence_general;type_of_occurrence_special;observation_type;evidence_type;x_lim;y_lim;tolerance_xy;district;federal_state;ringer;data_unclear;comment;editing_stauts;shipment_Dresden
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;27;54.3;;;;;;;N;A95372;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24;57.1;;;;;;;N;A95373;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22.5;54.2;;;;;;;N;A95374;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;55.9;;;;;;;N;A95375;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
18.04.2019;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;52.7;;;;;;;N;A135894;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;27.5;57.2;;;;;;;N;A95376;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25;55.4;;;;;;;N;A95377;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25;52.9;;;;;;;N;A95378;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23;52;;;;;;;N;A95379;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22;53.6;;;;;;;N;A95380;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;54.4;;1;;;;;N;A137318;;;;;Fledermauskastenrevier Prieros;;28;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24.5;53.4;;;;;;;N;A95381;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24;54.8;;;;;;;N;A95382;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23.5;52.1;;;;;;;N;A95383;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.03.2018;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;52.3;;;;;;;eWdf.;A143358;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.03.2018;Abendsegler;Nyctalus noctula;1;genau;m;ad.;22;53.2;;;;;;;eWdf.;A143502;;;;;Fledermauskastenrevier Prieros;;33;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;18;53.2;;;;;;;N;A95384;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23;52.5;;;;;;;N;A95385;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26;55.6;;;;;;;N;A95386;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23;52.7;;;;;;;N;A95387;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26;52.8;;;;;;;N;A95388;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;52.2;;;;;;;N;A144548;;;;;Fledermauskastenrevier Dolgensee;;4;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26;53.3;;;;;;;N;A95390;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25.5;53.5;;;;;;;N;A95391;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.02.2023;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;54.2;;;;;;;eWdf.;A169117;;;;;Fledermauskastenrevier Prieros;;;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;01.03.2023;
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;22;52.8;;;;;;;N;A95393;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;21.5;52.7;;;;;;;N;A95394;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;22;52.8;;;;;;;N;A90457;;;;;Fledermauskastenrevier Prieros;;14;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25.5;54.6;;;;;;;N;A95395;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;22;53.8;;;;;;;N;A90481;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;21.5;52.6;;5;;;;;eWdf.;A129659;;1;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;21.5;50.7;;5;;;;;N;A129777;;;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;21.5;52.1;;1;;;;;eWdf.;A137196;;1;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;55;;;;;;;N;A95397;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;54.7;;;;;;;N;A95398;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;20;52.9;;;;;;;N;A95399;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;54.2;;;;;;;N;A95400;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26.5;53.8;;;;;;;N;A95401;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;17;51.9;;;;;;;N;A95402;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;53.9;;;;;;;N;A95403;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25;54.8;;;;;;;N;A95404;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26;54.5;;;;;;;N;A95405;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22;52.7;;;;;;;N;A95406;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22.5;52.6;;;;;;;N;A95407;;;;;Fledermauskastenrevier Prieros;;25;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23.5;54.1;;;;;;;N;A95408;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24;53.7;;;;;;;N;A95409;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;18;51.7;;;;;;;N;A95410;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;21;52.3;;;;;;;N;A95411;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24;55.2;;;;;;;N;A95412;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;53.3;;;;;;;N;A95413;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23.5;52.2;;;;;;;N;A95414;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;19.5;52;;;;;;;N;A95415;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;21;53.1;;;;;;;N;A95416;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23.5;53.3;;;;;;;N;A95417;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23.5;53;;;;;;;N;A95418;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.03.2018;Abendsegler;Nyctalus noctula;1;genau;f;ad.;21.5;53.9;;;;;;;eWdf.;A143583;;;;;Fledermauskastenrevier Prieros;;33;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;21;51.8;;5;;;;;eWdf.;A123183;;1;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
10.03.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;21;51.2;;5;;;;;N;A129780;;;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22;54.3;;;;;;;N;A95419;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;27;54.1;;;;;;;N;A95420;;;;;Fledermauskastenrevier Prieros;;28;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;20.5;54.3;;;;;;;N;A90469;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;29;54.5;;;;;;;N;A95422;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;53.9;;;;;;;N;A95423;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;52.2;;;;;;;N;A95424;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
11.04.2019;Abendsegler;Nyctalus noctula;1;genau;f;ad.;20;56.7;;;;;;;N;A135866;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
06.07.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;19.5;52.5;;1;;;;;N;A132530;;;;;Fledermauskastenrevier Prieros;;13;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24.5;55.5;;;;;;;N;A95427;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;54.4;;;;;;;N;A95428;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
06.07.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;18.5;50.8;;1;;;;;N;A132525;;;;;Fledermauskastenrevier Prieros;;13;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;17.5;52.7;;;;;;;N;A95430;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22;54;;;;;;;N;A95431;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;53.4;;;;;;;N;A95432;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
